Date,Amount,Contractor
1033689600.00000000,9650756.0,Kollmorgen 
1033689600.00000000,15625173.0,Dorothea Knitting Mills
1033689600.00000000,14883120.0,Bancroft Cap 
1033689600.00000000,5210569.0,Eagle Tool and Machine 
1033948800.00000000,439900000.0,Bechtel Bettis 
1033948800.00000000,149300000.0,KAPL 
1033948800.00000000,30246932.0,Lockheed Martin 
1034035200.00000000,1861137.0,General Motors Military Vehicles
1034035200.00000000,12422017.0,Hunter Manufacturing 
1034035200.00000000,6000000.0,Pocono Produce 
1034035200.00000000,5878888.0,Newport News Shipbuilding and Drydock 
1034035200.00000000,5339780.0,REDCOM Laboratories 
1034121600.00000000,65451712.0,Boeing 
1034121600.00000000,28577854.0,McDonnell Douglas 
1034121600.00000000,4032600.0,Stolper-Fabralloy 
1034121600.00000000,981770.0,AM General 
1034208000.00000000,24046050.0,American Apparel
1034208000.00000000,24046050.0,D.J. Manufacturing 
1034208000.00000000,23345177.0,World Fuel Services (Singapore) Pre.
1034208000.00000000,20573640.0,Golden Manufacturing 
1034208000.00000000,11473519.0,Sonalysts
1034208000.00000000,11211505.0,Rite Solutions
1034208000.00000000,9647342.0,Northrop Grumman Information Technology
1034208000.00000000,9104406.0,Anteon 
1034208000.00000000,6000000.0,Northrop Grumman 
1034208000.00000000,9070560.0,BAE Systems-IDS
1034208000.00000000,8223181.0,General Dynamics Government Systems Data Systems Services Organization
1034294400.00000000,233488377.0,TRW ICBM Systems
1034294400.00000000,14447855.0,FlightSafety Services 
1034294400.00000000,14099483.0,Melton Sales and Service 
1034294400.00000000,9000000.0,DHL Airways
1034294400.00000000,31633267.0,Titan Systems 
1034294400.00000000,16500000.0,Raytheon 
1034294400.00000000,16489271.0,General Electric International 
1034294400.00000000,12418575.0,Lockheed Martin Information Systems
1034294400.00000000,6767121.0,General Electric Aircraft Engine
1034294400.00000000,6706087.0,Boeing 
1034640000.00000000,25368090.0,E. L. Yeager Construction 
1034640000.00000000,6345198.0,ELMCO 
1034640000.00000000,18961781.0,Lockheed Martin Information Systems
1034640000.00000000,6541774.0,Lockheed Martin
1034640000.00000000,6000000.0,Oracle 
1034726400.00000000,223750000.0,Northrop Grumman 
1034726400.00000000,22775345.0,Lockheed Martin 
1034726400.00000000,30996.0,Survice Engineering 
1034726400.00000000,13132370.0,Raytheon 
1034726400.00000000,8843547.0,Kaman Dayron 
1034812800.00000000,63830950.0,Lockheed Martin Space Systems 
1034899200.00000000,280000000.0,Computer Sciences 
1034899200.00000000,73974015.0,Raytheon Technical Services 
1034899200.00000000,28000000.0,Boeing 
1034899200.00000000,16678419.0,Regent Coach Line
1034899200.00000000,10571239.0,TRW ICBM Systems
1034899200.00000000,5676302.0,Raytheon Aerospace 
1035158400.00000000,500000.0,E. L. Yeager Construction 
1035158400.00000000,10000.0,AquaTerra Contracting 
1035158400.00000000,16000000.0,ASRC Communications
1035244800.00000000,42971000.0,Metcalf Construction 
1035244800.00000000,23259915.0,Northrop Grumman 
1035244800.00000000,21737389.0,Bollinger/Incat USA
1035331200.00000000,27357976.0,Propper International 
1035331200.00000000,13387253.0,Ssangyong (U.S.A.) 
1035331200.00000000,11966573.0,American Apparel 
1035331200.00000000,10382566.0,Fenn Manufacturing 
1035331200.00000000,7859776.0,EFW 
1035417600.00000000,34138453.0,Charles Stark Draper
1035417600.00000000,12898320.0,Charles Stark Draper Laboratory
1035417600.00000000,6503494.0,Lockheed Martin Space Systems 
1035417600.00000000,14906599.0,Novo Nordisk Pharmaceuticals 
1035504000.00000000,5103036.0,Trak International 
1035504000.00000000,5000.0,Vistas Construction of Illinois
1035504000.00000000,43257562.0,Raytheon 
1035504000.00000000,11700000.0,Boeing 
1035763200.00000000,27635851.0,Foster-Miller
1035763200.00000000,27327982.0,IRobot 
1035763200.00000000,12000000.0,Lankford Sysco Food Services
1035763200.00000000,12200000.0,Technical and Management Services 
1035849600.00000000,55505101.0,Raytheon Aerospace 
1035849600.00000000,40264197.0,United Defense
1035849600.00000000,18262324.0,Science Applications International 
1035849600.00000000,14071977.0,Earl Industries
1035849600.00000000,10147348.0,Atlantic Marine
1035849600.00000000,8040853.0,Norfolk Shipbuilding and Drydock 
1035849600.00000000,7043174.0,Atlantic Marine
1035849600.00000000,6982266.0,Atlantic Marine
1035849600.00000000,5570666.0,Atlantic Dry Dock 
1035849600.00000000,6327362.0,U.S. Special Operations Command awarded an indefinite delivery and indefinite quantity contract to CGF Helmets
1035936000.00000000,1916000000.0,Electronic Data Systems 
1035936000.00000000,5172463.0,Atlantic Marine
1035936000.00000000,20034656.0,Rockwell Collins 
1035936000.00000000,19400000.0,Integrated Defense Technologies (IDT) Subsidiary
1035936000.00000000,549553041.0,Metric Systems 
1035936000.00000000,18900000.0,Sysco Louisville
1035936000.00000000,394920.0,GMA Cover 
1035936000.00000000,270384.0,Oshkosh Truck 
1035936000.00000000,150000.0,Goodwin Brothers Construction 
1036022400.00000000,87062881.0,Newport News Shipbuilding
1036022400.00000000,69404110.0,Northrop Grumman Systems 
1036022400.00000000,52400000.0,Bell-Boeing Joint Program Office
1036022400.00000000,11861473.0,Scientific Research 
1036022400.00000000,8654733.0,Titan Systems 
1036022400.00000000,7919990.0,ManTech Systems Engineering 
1036022400.00000000,6542178.0,Breeze-Eastern
1036022400.00000000,6421629.0,Raytheon 
1036022400.00000000,7655106.0,Lockheed Martin 
1036022400.00000000,27300560.0,Lockheed Martin Mission Systems
1036022400.00000000,7321503.0,Raytheon and Lockheed Martin Javelin Joint Venture
1036022400.00000000,394920.0,GMA Cover 
1036108800.00000000,13879967.0,Charles Stark Draper Laboratory (CSDL)
1036108800.00000000,7719128.0,BAE Systems Applied Technologies
1036108800.00000000,45000000.0,Northrop Grumman Information Technology
1036108800.00000000,23000000.0,Syracuse Research 
1036108800.00000000,15874677.0,TRW
1036368000.00000000,25377218.0,Digital Wizards
1036368000.00000000,100000.0,Sauer
1036368000.00000000,14809676.0,Accenture LLP
1036368000.00000000,14107859.0,Northrop Grumman 
1036454400.00000000,200000000.0,Lockheed Martin 
1036454400.00000000,156000000.0,Boeing 
1036454400.00000000,12830168.0,Rockwell Collins 
1036454400.00000000,5329229.0,General Dynamics Government Systems Data Systems Services Organization
1036454400.00000000,90288638.0,Charles Stark Draper Laboratory (CSDL)
1036454400.00000000,20650598.0,AM General 
1036540800.00000000,140897426.0,General Dynamics Land Systems 
1036540800.00000000,666487.0,BellSouth Telecommunications 
1036540800.00000000,2065059830.0,Contract DAAE07-01-C-S001 announced November 5
1036540800.00000000,2061511473.0,AM General 
1036540800.00000000,9900000.0,DeWolff
1036540800.00000000,5026814.0,Rockwell Collins
1036627200.00000000,4874000.0,Boeing 
1036627200.00000000,12753379.0,United Defense LP
1036713600.00000000,10453108.0,Digital System Resources
1036713600.00000000,37160881.0,SPARTA 
1037059200.00000000,1500000.0,Booz Allen Hamilton 
1037059200.00000000,21300000.0,TRW Tactical Systems
1037059200.00000000,61795871.0,Bell-Boeing Joint Program Office
1037059200.00000000,29423116.0,Sonalysts
1037059200.00000000,23623372.0,Anteon 
1037059200.00000000,21306023.0,McDonnell Douglas 
1037059200.00000000,5230627.0,Innovative Technical Solutions
1037145600.00000000,37300000.0,Coastal Pacific Food Distribution
1037145600.00000000,6418445.0,IVAX Pharmaceuticals
1037145600.00000000,7188248.0,General Electric 
1037145600.00000000,19254557.0,L3 Communications
1037145600.00000000,14240487.0,Science Applications International 
1037232000.00000000,46029724.0,Lockheed Martin 
1037232000.00000000,10000000.0,Northrop Grumman Newport News Shipbuilding and Drydock 
1037232000.00000000,10300000.0,Curtiss Wright Flight Systems dba Lau Defense Systems
1037232000.00000000,300000.0,Northrop Grumman 
1037232000.00000000,9044100.0,Raytheon 
1037232000.00000000,3392729130.0,Boeing Sikorsky Comanche Team (Joint Venture)
1037232000.00000000,11001860.0,PAE Korea Ltd.
1037318400.00000000,30644562.0,Raytheon 
1037318400.00000000,18492256.0,General Dynamics Land Systems Division
1037318400.00000000,13348502.0,Raytheon Systems 
1037318400.00000000,902803620.0,General Dynamics Government Systems 
1037318400.00000000,5588400.0,Guild Associates 
1037318400.00000000,5199580.0,Raytheon Command
1037318400.00000000,13000000.0,Lockheed Martin Missiles and Space 
1037318400.00000000,10000000.0,Mercer Engineering Research Center
1037318400.00000000,5019994.0,Integral Systems
1037318400.00000000,10112000.0,McDonnell Douglas 
1037318400.00000000,8160621.0,Uniart 
1037577600.00000000,96232101.0,Raytheon Systems
1037577600.00000000,16727126.0,Veridian Engineering
1037577600.00000000,44000000.0,Rolls Royce 
1037577600.00000000,36091724.0,Lockheed Martin 
1037577600.00000000,9800000.0,Cycorp
1037577600.00000000,6839469.0,Propper International
1037664000.00000000,71767045.0,Bath Iron Works Corp
1037664000.00000000,54181879.0,Digital System Resources
1037664000.00000000,18413853.0,3PSC 
1037664000.00000000,12870266.0,DLT Solutions*
1037664000.00000000,9715319.0,Chesapeake Sciences 
1037664000.00000000,39753274.0,Radian 
1037664000.00000000,5200000.0,Telecordia Technologies 
1037750400.00000000,56979565.0,Electric Boat 
1037750400.00000000,34000000.0,Sikorsky Aircraft
1037750400.00000000,19561400.0,Boeing Aerospace Operations
1037750400.00000000,16539681.0,Lockheed Martin 
1037750400.00000000,12899835.0,Pacific Eagle International Security
1037750400.00000000,5921511.0,Snow Aviation International
1037750400.00000000,36051857.0,TT Industries
1037750400.00000000,23950000.0,Veridian Engineering
1037750400.00000000,11866212.0,Bollinger and Incat USA 
1037836800.00000000,150000000.0,Boeing Satellite Systems
1037836800.00000000,14305699.0,Lockheed Martin Information System
1037836800.00000000,6371200.0,Northrop Grumman 
1037836800.00000000,35964356.0,AM General 
1037836800.00000000,24646373.0,Honeywell International 
1037836800.00000000,30000000.0,Boeing 
1037836800.00000000,23266220.0,Veridian Engineering
1037836800.00000000,22516628.0,KPMG Consulting
1037836800.00000000,8096058.0,Electric Boat 
1037923200.00000000,75451230.0,Boeing 
1037923200.00000000,21000003.0,Scott Aviation A Division of Scott Technologies
1037923200.00000000,14759801.0,Lockheed Martin Mission Systems
1037923200.00000000,9278260.0,Raytheon Systems 
1037923200.00000000,2793771.0,Lockheed Martin 
1037923200.00000000,55861572.0,BP Energy 
1037923200.00000000,21694925.0,Norfolk Shipbuilding and Drydock 
1037923200.00000000,7123857.0,Metal Trades
1037923200.00000000,5289503.0,Caterpillar 
1038182400.00000000,169987608.0,Raytheon Aircraft 
1038182400.00000000,3950000.0,BAE Systems North America
1038182400.00000000,34482060.0,Symetrics Industries*
1038182400.00000000,5300000.0,General Dynamics Decision Systems
1038182400.00000000,20962286.0,General Dynamics
1038182400.00000000,12412400.0,McDonnell Douglas 
1038182400.00000000,5919000.0,Honolulu Shipyard 
1038182400.00000000,5257379.0,Seaward Services 
1038182400.00000000,6089355.0,Cummins Engine 
1038182400.00000000,2802803.0,PEI Electronics 
1038268800.00000000,202675701.0,Bechtel Plant Machinery 
1038268800.00000000,29843810.0,Raytheon Systems 
1038268800.00000000,24494691.0,Northrop Grumman 
1038268800.00000000,90644134.0,United Technologies 
1038268800.00000000,8593349.0,Chugach Support Services
1038355200.00000000,135080799.0,Ro Defence Projects Ltd.
1038355200.00000000,74381900.0,AM General 
1038355200.00000000,16266430.0,McDonnell Douglas Helicopter 
1038355200.00000000,1022410.0,General Motors Military Vehicles
1038355200.00000000,62121405.0,TECOM 
1038355200.00000000,12817300.0,Lockheed Martin 
1038355200.00000000,11007665.0,Lockheed Martin Space Systems 
1038355200.00000000,7565808.0,Raytheon Systems 
1038355200.00000000,7194153.0,Lockheed Martin 
1038355200.00000000,5631950.0,TRW
1038355200.00000000,15886000.0,McDonnell Douglas 
1038355200.00000000,7764705.0,Raytheon 
1038355200.00000000,5044186.0,Northrop Grumman Information Technology
1038355200.00000000,9555000.0,Lion Vallen Ltd. Partnership
1038355200.00000000,5915857.0,Duro Bag Manufacturing 
1038528000.00000000,19448296.0,Boeing 
1038528000.00000000,17174103.0,Northrop Grumman Systems 
1038528000.00000000,1764430638.0,General Dynamics Robotic Systems 
1038528000.00000000,11479895.0,McDonnell Douglas 
1038528000.00000000,10450000.0,General Dynamics Land Systems 
1038528000.00000000,5849825.0,General Dynamics Land Systems 
1038787200.00000000,987098652.0,Delta Dental Plan of San Francisco was awarded a contract to provide services for the Tricare Retiree Dental Program on Nov. 29
1038787200.00000000,177503811.0,Bechtel Plant Machinery
1038787200.00000000,153139684.0,Lockheed Martin
1038787200.00000000,118763827.0,Raytheon 
1038787200.00000000,86680875.0,Bechtel Plant Machinery
1038787200.00000000,16714976.0,Sikorsky Aircraft 
1038787200.00000000,6023800.0,Raytheon 
1038787200.00000000,5450152.0,Marisco
1038873600.00000000,21933692.0,Sikorsky Aircraft 
1038960000.00000000,61746303.0,Boeing 
1038960000.00000000,59197934.0,Gulfstream Aerospace 
1038960000.00000000,28819040.0,General Atomics Aeronautical Systems
1038960000.00000000,5249961.0,Northrop Grumman Information Technology
1038960000.00000000,24628499.0,Predicate Logic
1038960000.00000000,6174119.0,Mantech Systems Engineering 
1038960000.00000000,5477328.0,Baltimore Marine Industries
1038960000.00000000,12930388.0,TRW Systems and Information 
1039046400.00000000,87199890.0,Valero Marketing and Supply 
1039046400.00000000,53498108.0,Lockheed Martin
1039046400.00000000,13810573.0,RBC
1039046400.00000000,8134839.0,Lockheed Martin
1039046400.00000000,300000.0,John J. Kirlin 
1039132800.00000000,56282515.0,SK Global America
1039132800.00000000,12200000.0,Merchants 
1039132800.00000000,300000.0,John J. Kirlin 
1039132800.00000000,16968918.0,Raytheon 
1039132800.00000000,7570139.0,Honeywell 
1039392000.00000000,154400193.0,Ssangyong (U.S.A.) 
1039392000.00000000,10475937.0,Refinery Associates of Texas*
1039392000.00000000,39187429.0,General Electric 
1039392000.00000000,395844118.0,Stewart & Stevenson Tactical Vehicle Systems
1039392000.00000000,3800000.0,Gilford 
1039392000.00000000,500000.0,General Dynamics Decision Systems
1039392000.00000000,7440513.0,L-3 Communications Systems
1039392000.00000000,6810150.0,Sikorsky Aircraft 
1039392000.00000000,6000001.0,Coley Pharmaceuticals 
1039392000.00000000,10323354.0,Charles Stark Draper Laboratory
1039392000.00000000,6369343.0,Northrop Grumman Systems 
1039392000.00000000,2.0,International SOS Assistance
1039478400.00000000,448140430.0,King Aerospace
1039478400.00000000,10722968.0,McDonnell Douglas 
1039478400.00000000,7758208219.0,AM General 
1039478400.00000000,9583092.0,Bell Helicopter Textron 
1039478400.00000000,2106180.0,Boeing Military Aircraft and Missile Systems Group
1039478400.00000000,30000000.0,Coastal Pacific Food Distributors
1039478400.00000000,10153575.0,Exxon Mobil Fuels Marketing 
1039478400.00000000,7500000.0,Raytheon
1039478400.00000000,5159306.0,Anteon 
1039478400.00000000,2.0,International SOS Assistance
1039564800.00000000,352909352.0,Cardinal Health
1039564800.00000000,143103367.0,Newport News Shipbuilding and Drydock 
1039564800.00000000,10845049.0,General Electric Aircraft Engines
1039564800.00000000,25000000.0,Northrop Grumman 
1039564800.00000000,8150002.0,Northrop Grumman 
1039564800.00000000,6000000.0,Kollmorgen 
1039564800.00000000,9873762.0,Alliant Techsystems
1039564800.00000000,1390355.0,US Facilities 
1039564800.00000000,11121389.0,Northrop Grumman 
1039651200.00000000,10000000.0,ITZ Construction
1039651200.00000000,60309731.0,McDonnell Douglas 
1039651200.00000000,55109829.0,BAE Systems Applied Technologies
1039651200.00000000,16174257.0,Lockheed Martin Space Systems 
1039737600.00000000,173593540.0,TRW ICBM Systems
1039737600.00000000,29167320.0,TRW
1039737600.00000000,19782000.0,Lockheed Martin 
1039737600.00000000,38316308.0,Electric Boat 
1039737600.00000000,28135728.0,Digital System Resources
